,palavra,solucao
2693,"['e', 'n', 'o', 'e', '-', 'm', 'm', '-', '-', '-', 'o', 'n', 'e']",10.0
2694,"['-', 'e', 'o', '-', 'm', 'o', '-', 'e', 'n', 'e', 'n', '-', 'm']",5.0
2695,"['-', 'e', 'n', 'm', 'o', '-', 'o', 'm', '-', 'e', 'e', 'n', '-']",0.0
2696,"['o', '-', 'n', 'm', 'e', '-', 'o', 'n', '-', 'e', 'm', 'e', '-']",6.0
2697,"['o', 'm', '-', 'e', '-', 'n', 'o', 'n', 'e', 'e', '-', '-', 'm']",11.0
2698,"['m', 'm', '-', 'e', 'e', 'e', '-', '-', 'n', 'n', 'o', 'o', '-']",0.0
2699,"['n', 'e', 'o', '-', 'n', '-', 'm', 'm', 'e', 'o', 'e', '-', '-']",17.0
2700,"['e', 'm', 'o', 'n', '-', '-', '-', 'o', 'e', '-', 'm', 'e', 'n']",0.0
2701,"['-', 'm', '-', 'e', '-', 'n', 'n', 'o', 'e', 'm', 'o', '-', 'e']",18.0
2702,"['-', 'o', '-', '-', 'e', '-', 'm', 'e', 'm', 'n', 'e', 'o', 'n']",8.0
2703,"['-', 'm', '-', '-', 'o', 'n', 'e', 'o', '-', 'm', 'n', 'e', 'e']",0.0
2704,"['m', 'e', 'o', '-', 'e', 'n', 'n', 'o', '-', '-', '-', 'e', 'm']",7.0
2705,"['o', 'm', 'e', 'e', '-', '-', 'n', 'n', '-', 'e', 'o', 'm', '-']",2.0
2706,"['e', '-', 'm', 'n', '-', 'n', 'e', 'o', 'o', 'm', '-', 'e', '-']",40.0
2707,"['m', 'o', 'n', 'n', '-', '-', 'o', 'e', '-', 'e', 'e', '-', 'm']",13.0
2708,"['o', 'm', '-', 'e', 'o', '-', 'e', 'm', '-', 'e', 'n', 'n', '-']",10.0
2709,"['-', 'o', 'e', 'm', 'e', 'n', 'o', 'n', '-', 'e', 'm', '-', '-']",14.0
2710,"['-', 'e', 'o', 'm', 'n', 'm', 'o', '-', 'n', 'e', '-', 'e', '-']",3.0
2711,"['-', 'e', 'e', '-', 'e', 'n', 'o', 'n', 'm', 'o', '-', '-', 'm']",19.0
2712,"['e', 'n', '-', 'n', '-', 'm', 'o', '-', 'e', 'e', 'm', 'o', '-']",0.0
2713,"['-', '-', '-', 'n', 'o', 'e', 'm', 'o', 'e', 'm', 'e', '-', 'n']",0.0
2714,"['e', 'e', 'o', 'n', 'e', '-', '-', 'm', 'n', '-', 'o', '-', 'm']",0.0
2715,"['e', '-', '-', '-', 'm', 'n', 'o', 'e', 'n', '-', 'e', 'o', 'm']",12.0
2716,"['e', 'o', 'o', 'n', 'n', '-', '-', 'e', '-', '-', 'e', 'm', 'm']",5.0
2717,"['m', 'o', 'e', '-', 'n', '-', 'e', 'o', 'e', 'm', '-', 'n', '-']",0.0
2718,"['o', 'e', '-', 'n', 'm', 'm', 'o', 'e', 'e', '-', 'n', '-', '-']",13.0
2719,"['-', 'm', 'n', 'n', 'o', 'e', '-', 'e', 'm', '-', '-', 'e', 'o']",9.0
2720,"['m', 'm', 'o', '-', '-', 'e', 'n', '-', 'e', 'o', '-', 'e', 'n']",10.0
2721,"['-', 'o', 'n', 'n', '-', 'm', 'e', 'e', '-', 'o', 'e', 'm', '-']",4.0
2722,"['n', 'e', '-', 'o', 'e', 'o', '-', '-', 'e', 'n', 'm', '-', 'm']",0.0
2723,"['-', 'e', 'e', 'o', '-', 'o', '-', 'm', '-', 'm', 'e', 'n', 'n']",4.0
2724,"['-', 'e', 'o', '-', 'n', 'm', 'n', '-', 'e', 'o', 'm', 'e', '-']",0.0
2725,"['e', '-', '-', 'n', '-', 'o', 'o', 'n', 'e', 'e', 'm', '-', 'm']",23.0
2726,"['-', '-', '-', 'o', 'o', 'e', '-', 'e', 'n', 'e', 'm', 'm', 'n']",20.0
2727,"['e', '-', 'n', 'o', '-', '-', '-', 'e', 'm', 'o', 'e', 'n', 'm']",6.0
2728,"['e', 'o', 'e', '-', '-', 'e', '-', 'o', 'n', 'm', 'n', 'm', '-']",6.0
2729,"['e', 'm', '-', 'o', '-', 'e', 'n', 'm', '-', 'e', '-', 'n', 'o']",0.0
2730,"['e', 'e', 'm', 'e', 'm', '-', '-', '-', 'o', 'o', '-', 'n', 'n']",26.0
2731,"['m', 'e', '-', 'm', 'o', 'o', '-', '-', 'n', 'e', 'n', 'e', '-']",10.0
2732,"['-', '-', 'e', 'm', 'm', 'e', 'o', 'n', 'o', 'n', 'e', '-', '-']",20.0
2733,"['n', 'e', '-', 'e', 'm', 'o', '-', '-', 'm', '-', 'n', 'o', 'e']",0.0
2734,"['o', 'e', '-', 'o', 'n', 'm', '-', 'm', 'e', 'e', '-', 'n', '-']",22.0
2735,"['-', 'n', 'n', 'm', 'o', '-', 'e', 'm', 'o', 'e', '-', 'e', '-']",0.0
2736,"['m', '-', 'e', '-', 'n', '-', 'e', 'n', 'o', 'e', '-', 'o', 'm']",32.0
2737,"['m', 'e', '-', '-', 'm', 'e', 'o', '-', 'e', 'n', 'o', 'n', '-']",20.0
2738,"['e', 'm', 'm', 'e', '-', 'o', '-', 'n', '-', 'o', '-', 'n', 'e']",16.0
2739,"['-', 'e', 'e', 'e', 'o', 'n', '-', '-', 'm', 'n', '-', 'o', 'm']",9.0
2740,"['-', 'n', 'o', '-', 'o', 'n', 'm', '-', 'm', '-', 'e', 'e', 'e']",18.0
2741,"['m', 'n', '-', 'e', 'o', 'o', '-', '-', 'e', 'e', 'n', '-', 'm']",0.0
2742,"['n', 'o', 'o', '-', 'e', 'm', 'e', '-', 'e', 'n', '-', 'm', '-']",0.0
2743,"['o', '-', 'o', 'm', 'm', 'n', 'e', '-', 'n', 'e', '-', '-', 'e']",1.0
2744,"['m', 'e', 'n', '-', 'o', 'm', 'e', '-', 'n', '-', 'e', '-', 'o']",0.0
2745,"['e', 'e', 'n', '-', 'e', 'o', 'm', 'n', '-', 'o', '-', '-', 'm']",12.0
2746,"['m', '-', 'e', 'o', '-', 'e', 'm', '-', 'e', 'o', 'n', 'n', '-']",4.0
2747,"['e', 'n', 'o', 'e', '-', '-', '-', '-', 'e', 'o', 'm', 'm', 'n']",0.0
2748,"['-', 'e', 'm', '-', '-', 'n', 'm', 'o', 'n', 'e', 'e', 'o', '-']",0.0
2749,"['e', 'e', '-', 'o', 'n', 'm', '-', 'm', 'n', 'e', '-', '-', 'o']",0.0
2750,"['e', 'm', 'n', '-', '-', 'e', '-', 'm', 'n', '-', 'o', 'o', 'e']",14.0
2751,"['-', 'm', 'e', 'o', 'n', '-', 'e', 'n', 'e', 'm', '-', 'o', '-']",14.0
2752,"['n', 'o', 'm', 'e', '-', 'n', '-', '-', '-', 'm', 'e', 'o', 'e']",12.0
2753,"['n', 'e', '-', '-', 'n', 'e', 'o', 'e', '-', '-', 'm', 'm', 'o']",4.0
2754,"['n', '-', '-', 'e', '-', 'e', 'o', 'e', 'o', '-', 'n', 'm', 'm']",19.0
2755,"['-', 'o', 'n', 'n', 'm', 'e', '-', 'o', '-', '-', 'e', 'e', 'm']",12.0
2756,"['n', 'e', 'm', 'n', 'e', 'e', 'm', '-', '-', '-', 'o', 'o', '-']",4.0
2757,"['m', 'e', 'n', '-', 'm', 'e', 'e', '-', '-', 'n', 'o', 'o', '-']",2.0
2758,"['-', '-', 'o', 'm', 'o', 'm', 'e', 'e', 'e', 'n', '-', 'n', '-']",0.0
2759,"['-', '-', '-', 'e', 'm', 'm', 'n', 'o', 'n', 'e', '-', 'e', 'o']",51.0
2760,"['m', 'o', '-', 'n', 'e', 'e', 'o', '-', '-', 'e', 'm', '-', 'n']",0.0
2761,"['m', '-', 'o', '-', 'e', 'm', 'n', '-', 'o', 'e', 'n', '-', 'e']",4.0
2762,"['e', '-', '-', 'e', '-', 'o', 'e', 'o', 'n', 'm', '-', 'n', 'm']",1.0
2763,"['o', '-', 'e', 'e', 'm', '-', 'e', 'n', '-', 'o', 'm', '-', 'n']",0.0
2764,"['e', '-', '-', 'e', '-', 'm', 'n', 'o', 'n', '-', 'm', 'e', 'o']",0.0
2765,"['o', '-', 'm', 'e', 'o', 'e', 'e', 'm', '-', 'n', 'n', '-', '-']",4.0
2766,"['o', '-', 'e', 'n', 'm', 'n', '-', 'e', '-', 'm', 'e', 'o', '-']",10.0
2767,"['-', 'n', '-', 'e', 'm', 'e', 'o', 'o', 'm', '-', 'n', '-', 'e']",0.0
2768,"['e', 'o', 'm', '-', 'n', 'o', 'n', 'e', 'e', 'm', '-', '-', '-']",0.0
2769,"['e', 'm', 'm', '-', 'o', 'e', '-', '-', 'e', 'n', 'o', 'n', '-']",8.0
2770,"['-', '-', 'o', 'e', 'm', 'o', 'e', 'n', '-', 'e', 'm', 'n', '-']",12.0
2771,"['e', 'o', '-', 'm', '-', '-', 'm', 'e', '-', 'o', 'e', 'n', 'n']",9.0
2772,"['n', 'e', '-', 'o', 'o', 'e', 'm', '-', '-', 'n', 'e', '-', 'm']",0.0
2773,"['e', '-', 'm', '-', 'o', '-', 'e', '-', 'm', 'n', 'n', 'o', 'e']",4.0
2774,"['e', 'n', '-', 'o', 'm', '-', 'e', 'e', 'm', '-', 'o', '-', 'n']",0.0
2775,"['o', 'e', 'e', '-', 'm', '-', 'o', '-', 'e', '-', 'n', 'n', 'm']",4.0
2776,"['o', 'o', '-', '-', 'n', 'e', 'e', 'm', '-', 'e', 'm', '-', 'n']",6.0
2777,"['-', 'e', '-', 'n', 'o', 'o', '-', '-', 'm', 'm', 'n', 'e', 'e']",22.0
2778,"['m', '-', '-', 'm', '-', 'o', 'e', 'n', 'e', '-', 'o', 'e', 'n']",0.0
2779,"['n', 'e', 'm', '-', 'o', '-', 'e', 'm', 'o', 'n', '-', 'e', '-']",0.0
2780,"['e', 'e', 'o', 'o', 'm', 'm', '-', '-', 'e', 'n', '-', 'n', '-']",0.0
2781,"['e', '-', '-', 'o', 'e', '-', 'm', 'o', 'n', 'n', 'e', '-', 'm']",8.0
2782,"['n', 'o', '-', 'e', 'n', 'o', 'e', '-', 'm', '-', 'm', '-', 'e']",8.0
2783,"['-', 'm', 'o', 'o', '-', 'n', 'e', 'n', 'e', 'e', '-', '-', 'm']",22.0
2784,"['e', '-', 'e', 'n', 'o', 'o', '-', '-', 'm', 'm', 'e', 'n', '-']",23.0
2785,"['-', 'e', 'o', 'n', 'n', 'e', '-', 'o', '-', 'e', 'm', 'm', '-']",6.0
2786,"['o', '-', '-', 'o', 'e', 'm', 'n', 'e', '-', 'n', '-', 'e', 'm']",4.0
2787,"['m', 'e', 'n', 'e', '-', 'o', '-', 'm', 'n', '-', 'o', 'e', '-']",0.0
2788,"['-', '-', 'm', 'n', 'n', '-', 'e', 'o', 'm', 'e', 'o', 'e', '-']",0.0
2789,"['o', '-', 'n', 'm', '-', 'm', 'n', '-', 'o', 'e', '-', 'e', 'e']",0.0
2790,"['o', 'o', '-', 'm', 'e', 'e', 'e', '-', 'n', '-', '-', 'n', 'm']",0.0
2791,"['-', 'n', 'o', 'e', '-', 'e', 'n', 'o', 'm', 'm', '-', 'e', '-']",10.0
2792,"['-', 'm', '-', 'm', 'o', 'n', 'n', '-', 'e', 'e', '-', 'e', 'o']",11.0
2793,"['-', 'n', 'e', 'm', 'e', '-', 'o', 'm', 'o', '-', 'n', 'e', '-']",0.0
2794,"['e', '-', 'e', 'n', 'o', 'm', 'm', '-', '-', 'n', 'e', '-', 'o']",5.0
2795,"['-', '-', '-', 'm', '-', 'm', 'n', 'e', 'e', 'o', 'o', 'n', 'e']",0.0
2796,"['e', 'o', '-', '-', '-', 'm', 'n', 'n', 'm', 'e', '-', 'o', 'e']",0.0
2797,"['o', '-', 'o', '-', '-', 'e', 'e', 'e', 'n', 'm', '-', 'm', 'n']",3.0
2798,"['-', '-', '-', 'o', 'o', 'n', 'n', 'm', '-', 'e', 'm', 'e', 'e']",4.0
2799,"['-', 'e', '-', 'o', 'm', 'm', 'n', 'o', '-', 'e', 'e', 'n', '-']",0.0
2800,"['n', 'e', '-', 'm', 'e', '-', 'n', 'o', 'e', '-', 'o', '-', 'm']",0.0
2801,"['-', '-', 'e', 'm', 'e', '-', 'o', 'n', 'n', 'e', 'o', 'm', '-']",6.0
2802,"['e', 'm', '-', '-', '-', 'e', 'o', 'n', '-', 'n', 'm', 'e', 'o']",0.0
2803,"['o', 'e', '-', 'n', 'n', 'm', '-', 'e', '-', 'e', '-', 'o', 'm']",8.0
2804,"['-', '-', 'm', 'm', 'e', '-', 'e', 'o', 'n', 'o', '-', 'e', 'n']",36.0
2805,"['n', '-', '-', 'o', 'm', '-', 'e', '-', 'o', 'e', 'm', 'n', 'e']",12.0
2806,"['m', '-', 'o', '-', 'm', 'e', 'n', '-', 'e', 'n', 'o', 'e', '-']",8.0
2807,"['m', 'n', '-', 'm', '-', 'e', 'o', '-', 'e', 'o', '-', 'e', 'n']",8.0
2808,"['m', 'e', '-', 'o', 'm', 'e', '-', '-', 'o', '-', 'n', 'n', 'e']",6.0
2809,"['-', 'e', 'e', '-', '-', 'o', 'e', 'm', '-', 'n', 'm', 'n', 'o']",4.0
2810,"['n', 'm', 'e', 'm', 'o', 'o', 'e', 'n', '-', '-', '-', '-', 'e']",7.0
2811,"['m', 'e', '-', 'n', 'e', 'n', 'o', 'e', 'm', '-', '-', '-', 'o']",1.0
2812,"['m', '-', '-', 'e', 'o', 'o', 'e', 'n', 'n', 'e', '-', 'm', '-']",5.0
2813,"['n', '-', 'e', 'e', '-', 'o', '-', '-', 'o', 'e', 'm', 'n', 'm']",11.0
2814,"['-', 'e', 'n', '-', 'm', '-', 'n', 'o', 'm', '-', 'e', 'e', 'o']",0.0
2815,"['m', '-', 'e', '-', 'o', 'e', 'e', 'n', '-', 'm', '-', 'n', 'o']",15.0
2816,"['e', '-', 'n', 'm', 'o', 'o', 'n', '-', 'e', '-', 'm', 'e', '-']",1.0
2817,"['-', 'e', 'e', 'm', '-', 'n', '-', 'o', 'e', 'm', '-', 'o', 'n']",16.0
2818,"['-', '-', 'm', 'n', 'o', 'n', 'm', '-', 'e', 'e', 'o', '-', 'e']",11.0
2819,"['-', 'o', 'e', 'e', 'o', '-', '-', 'n', 'm', 'm', 'e', '-', 'n']",0.0
2820,"['-', 'o', '-', 'o', 'm', '-', 'n', 'e', 'n', 'e', 'e', '-', 'm']",8.0
2821,"['n', 'o', '-', '-', 'n', 'e', 'm', 'o', '-', 'm', '-', 'e', 'e']",12.0
2822,"['-', 'n', 'e', 'e', '-', 'o', '-', 'e', 'n', 'o', '-', 'm', 'm']",6.0
2823,"['-', '-', 'o', 'e', 'm', 'n', 'n', 'o', 'e', '-', 'm', 'e', '-']",5.0
2824,"['o', '-', 'e', 'n', 'e', 'o', 'm', 'e', 'n', '-', '-', 'm', '-']",9.0
2825,"['e', 'o', '-', 'm', 'm', '-', 'e', 'e', '-', 'n', 'o', '-', 'n']",18.0
2826,"['m', 'e', '-', '-', '-', 'o', 'e', 'n', 'e', 'm', '-', 'n', 'o']",0.0
2827,"['e', 'm', 'o', '-', 'e', 'e', 'o', '-', 'n', 'm', 'n', '-', '-']",0.0
2828,"['m', 'n', '-', 'n', '-', '-', '-', 'e', 'o', 'e', 'm', 'e', 'o']",12.0
2829,"['-', '-', 'n', 'o', 'n', 'e', 'e', 'm', 'm', 'o', '-', 'e', '-']",0.0
2830,"['-', 'n', 'o', 'o', '-', '-', 'e', 'n', 'e', 'm', 'e', 'm', '-']",10.0
2831,"['-', 'n', 'm', 'm', 'e', '-', 'e', 'o', '-', 'e', '-', 'o', 'n']",7.0
2832,"['-', 'm', 'e', 'o', '-', 'e', '-', 'e', 'm', 'o', 'n', 'n', '-']",4.0
2833,"['-', 'o', 'n', 'n', '-', 'm', 'e', '-', '-', 'e', 'm', 'e', 'o']",0.0
2834,"['m', 'e', 'm', 'o', '-', '-', '-', 'e', 'o', 'n', 'n', 'e', '-']",10.0
2835,"['o', '-', 'n', '-', 'e', 'o', 'e', '-', 'm', '-', 'n', 'e', 'm']",8.0
2836,"['o', 'n', 'm', '-', 'n', 'e', 'e', '-', 'e', 'o', 'm', '-', '-']",24.0
2837,"['n', 'o', '-', 'o', '-', 'e', 'e', 'n', 'm', '-', '-', 'm', 'e']",9.0
2838,"['-', 'e', 'e', 'e', 'o', '-', 'o', 'm', 'n', 'm', 'n', '-', '-']",3.0
2839,"['n', '-', 'e', '-', 'n', 'e', 'm', 'm', 'e', '-', 'o', '-', 'o']",19.0
2840,"['e', 'm', '-', '-', 'e', 'n', '-', 'n', 'o', 'o', 'm', '-', 'e']",24.0
2841,"['e', 'n', 'm', 'o', '-', 'n', 'e', 'o', 'e', 'm', '-', '-', '-']",1.0
2842,"['-', 'e', '-', 'e', 'm', '-', 'o', 'o', 'e', '-', 'm', 'n', 'n']",0.0
2843,"['-', 'n', 'o', 'e', 'e', 'm', '-', 'n', '-', 'm', 'e', '-', 'o']",10.0
2844,"['-', 'm', 'o', '-', 'e', 'e', 'n', 'e', '-', '-', 'o', 'n', 'm']",18.0
2845,"['e', 'e', 'm', '-', '-', 'e', 'n', '-', 'n', 'o', '-', 'm', 'o']",0.0
2846,"['-', 'o', 'n', '-', 'o', '-', 'e', 'n', 'e', 'm', 'm', '-', 'e']",9.0
2847,"['e', 'e', '-', 'e', 'o', 'n', '-', '-', 'o', 'm', 'n', '-', 'm']",0.0
2848,"['e', 'o', '-', '-', 'm', 'm', 'n', 'e', 'e', 'o', '-', '-', 'n']",0.0
2849,"['m', 'm', 'e', 'e', 'o', '-', 'e', 'o', 'n', '-', '-', '-', 'n']",14.0
2850,"['o', 'm', '-', 'e', 'm', 'n', '-', 'e', 'o', 'e', '-', 'n', '-']",0.0
2851,"['n', 'e', 'n', 'e', 'm', 'o', '-', '-', 'e', '-', 'o', 'm', '-']",0.0
2852,"['-', 'n', 'e', '-', 'm', 'o', '-', 'e', 'm', 'e', 'n', 'o', '-']",0.0
2853,"['n', 'o', 'o', '-', 'e', 'n', 'm', '-', 'e', '-', 'e', '-', 'm']",4.0
2854,"['e', 'm', '-', '-', 'o', 'n', 'e', 'e', '-', 'n', 'o', '-', 'm']",12.0
2855,"['-', 'o', 'n', 'e', 'e', '-', '-', 'n', 'm', '-', 'e', 'o', 'm']",14.0
2856,"['m', '-', 'e', 'o', '-', 'o', '-', '-', 'e', 'n', 'm', 'e', 'n']",29.0
2857,"['-', '-', 'm', '-', 'n', 'e', 'e', 'o', 'm', 'o', 'e', '-', 'n']",13.0
2858,"['e', '-', 'o', '-', '-', 'e', 'n', 'm', 'm', 'n', 'e', '-', 'o']",24.0
2859,"['m', '-', '-', 'e', 'n', '-', 'o', 'e', '-', 'e', 'm', 'o', 'n']",24.0
2860,"['n', 'n', 'e', 'e', 'm', '-', 'm', '-', '-', 'e', 'o', '-', 'o']",9.0
2861,"['n', 'o', 'e', 'n', '-', 'm', 'o', '-', '-', 'm', '-', 'e', 'e']",0.0
2862,"['o', 'm', '-', 'e', 'n', '-', 'e', 'e', '-', '-', 'o', 'm', 'n']",14.0
2863,"['n', 'n', 'o', 'm', '-', 'm', 'e', 'e', '-', 'o', '-', 'e', '-']",20.0
2864,"['o', 'm', 'e', 'n', 'm', '-', 'n', '-', 'e', '-', 'o', 'e', '-']",19.0
2865,"['e', 'e', 'o', 'm', 'e', 'n', '-', 'o', '-', 'm', 'n', '-', '-']",0.0
2866,"['-', 'n', '-', 'n', '-', 'o', 'm', 'e', 'm', 'e', 'o', 'e', '-']",0.0
2867,"['e', 'e', 'e', '-', 'm', '-', 'm', 'n', 'o', '-', 'o', '-', 'n']",15.0
2868,"['-', '-', 'e', 'm', 'n', 'o', 'm', 'e', 'e', '-', '-', 'o', 'n']",0.0
2869,"['n', 'e', 'm', '-', 'o', 'o', 'e', 'n', '-', '-', 'e', 'm', '-']",0.0
2870,"['m', '-', 'n', '-', 'e', '-', 'o', 'm', 'e', '-', 'o', 'e', 'n']",2.0
2871,"['-', 'n', '-', 'm', 'm', 'e', 'e', 'o', '-', 'e', 'n', '-', 'o']",0.0
2872,"['-', '-', '-', 'e', '-', 'n', 'e', 'e', 'm', 'o', 'm', 'o', 'n']",6.0
2873,"['m', 'n', 'e', 'o', 'e', 'n', '-', 'm', 'e', 'o', '-', '-', '-']",0.0
2874,"['-', '-', 'e', 'm', '-', 'o', 'o', 'n', 'm', 'e', 'n', '-', 'e']",20.0
2875,"['o', 'n', '-', 'e', 'm', 'e', 'e', 'n', '-', '-', 'o', '-', 'm']",6.0
2876,"['e', 'e', 'm', 'o', '-', 'n', 'o', '-', 'n', 'm', 'e', '-', '-']",0.0
2877,"['n', 'n', '-', 'o', 'e', 'm', '-', 'o', 'e', 'm', 'e', '-', '-']",0.0
2878,"['m', '-', 'o', '-', '-', 'n', 'n', 'o', 'e', 'm', 'e', '-', 'e']",19.0
2879,"['m', '-', '-', 'n', '-', 'o', 'e', 'e', '-', 'e', 'n', 'o', 'm']",8.0
2880,"['-', 'n', 'e', 'e', 'm', 'n', 'e', '-', 'o', 'm', '-', 'o', '-']",2.0
2881,"['m', 'e', 'm', '-', '-', '-', '-', 'n', 'o', 'o', 'e', 'n', 'e']",31.0
2882,"['-', '-', 'm', 'e', 'e', 'e', 'o', '-', 'o', 'n', 'n', 'm', '-']",0.0
2883,"['-', 'e', '-', 'e', 'e', 'o', '-', 'o', 'n', 'm', '-', 'm', 'n']",8.0
2884,"['m', '-', 'n', '-', 'e', 'n', 'o', 'm', '-', 'e', '-', 'e', 'o']",20.0
2885,"['n', 'n', 'e', 'e', 'o', '-', '-', 'o', 'm', 'e', 'm', '-', '-']",8.0
2886,"['m', 'o', 'm', '-', 'e', 'e', 'o', 'n', '-', 'n', '-', 'e', '-']",9.0
2887,"['n', 'n', 'e', 'm', 'o', '-', 'e', '-', '-', 'm', 'e', 'o', '-']",5.0
2888,"['n', '-', 'm', 'm', '-', '-', '-', 'e', 'e', 'o', 'n', 'o', 'e']",0.0
2889,"['n', '-', 'o', 'm', 'e', '-', 'e', 'm', 'o', '-', '-', 'e', 'n']",0.0
2890,"['e', 'm', '-', 'n', 'm', 'n', '-', 'e', 'e', '-', '-', 'o', 'o']",10.0
2891,"['-', 'm', '-', 'o', 'm', '-', 'n', 'o', 'n', 'e', 'e', 'e', '-']",9.0
2892,"['-', 'n', 'e', 'm', 'm', 'o', 'e', 'e', '-', '-', '-', 'n', 'o']",8.0
2893,"['o', '-', 'm', '-', 'o', 'e', '-', 'n', 'm', '-', 'e', 'e', 'n']",0.0
2894,"['-', '-', '-', 'e', 'n', 'o', '-', 'o', 'e', 'n', 'm', 'm', 'e']",0.0
2895,"['e', 'o', '-', 'n', 'e', '-', 'o', 'm', 'e', '-', 'n', 'm', '-']",0.0
2896,"['-', 'n', 'm', 'n', '-', 'o', 'o', 'e', '-', '-', 'm', 'e', 'e']",8.0
2897,"['o', 'e', 'e', '-', '-', 'n', 'm', 'n', 'e', '-', '-', 'o', 'm']",17.0
2898,"['e', '-', '-', 'm', 'e', 'n', 'm', 'o', '-', 'n', '-', 'o', 'e']",6.0
2899,"['m', 'o', '-', 'n', 'e', 'm', '-', '-', 'o', 'e', 'n', 'e', '-']",0.0
2900,"['o', 'n', '-', 'e', 'e', 'o', 'e', '-', 'm', '-', 'm', '-', 'n']",12.0
2901,"['e', 'e', '-', '-', 'o', 'm', 'o', 'e', 'n', 'm', '-', 'n', '-']",10.0
2902,"['-', 'n', '-', '-', '-', 'm', 'm', 'e', 'n', 'o', 'e', 'o', 'e']",32.0
2903,"['e', 'm', 'm', 'o', '-', 'n', '-', 'e', 'o', '-', 'n', 'e', '-']",0.0
2904,"['o', 'n', 'n', 'o', '-', 'm', 'm', 'e', 'e', '-', 'e', '-', '-']",12.0
2905,"['n', 'm', 'n', 'o', 'o', 'e', '-', 'e', '-', '-', 'm', '-', 'e']",0.0
2906,"['-', '-', '-', 'e', 'm', 'n', 'e', 'o', 'n', 'm', '-', 'e', 'o']",0.0
2907,"['m', '-', 'm', '-', 'o', 'n', 'n', '-', 'e', 'e', '-', 'e', 'o']",4.0
2908,"['n', '-', 'e', 'm', 'n', 'e', 'e', 'o', '-', '-', '-', 'o', 'm']",18.0
2909,"['-', 'n', 'n', 'e', 'o', 'm', 'e', 'o', '-', 'm', '-', 'e', '-']",0.0
2910,"['-', 'm', 'e', 'n', '-', 'n', 'e', 'o', '-', 'e', '-', 'o', 'm']",10.0
2911,"['o', 'e', 'o', 'e', '-', 'm', 'n', '-', '-', 'm', 'e', 'n', '-']",0.0
2912,"['o', '-', 'o', '-', 'm', '-', '-', 'e', 'n', 'n', 'm', 'e', 'e']",28.0
2913,"['-', 'o', '-', 'e', '-', 'o', 'e', 'e', 'm', 'n', 'n', 'm', '-']",10.0
2914,"['e', 'm', 'n', 'o', '-', 'o', '-', '-', '-', 'e', 'n', 'm', 'e']",8.0
2915,"['-', 'm', 'n', 'e', '-', 'n', '-', 'o', 'm', 'e', '-', 'e', 'o']",36.0
2916,"['n', '-', 'm', 'e', 'o', 'e', 'n', 'm', '-', 'e', '-', 'o', '-']",10.0
2917,"['n', '-', '-', 'e', 'm', 'o', '-', 'e', '-', 'e', 'o', 'n', 'm']",12.0
2918,"['-', 'm', 'm', 'n', 'e', 'o', '-', 'n', 'o', '-', 'e', 'e', '-']",10.0
2919,"['-', 'n', 'n', 'm', 'o', '-', 'm', '-', 'e', 'e', '-', 'e', 'o']",22.0
2920,"['-', 'e', 'n', 'e', '-', 'm', '-', 'o', '-', 'n', 'e', 'm', 'o']",0.0
2921,"['-', 'e', 'o', 'm', 'n', 'o', 'e', 'm', 'n', 'e', '-', '-', '-']",0.0
2922,"['-', 'm', '-', 'o', 'e', '-', 'o', 'm', 'n', 'n', 'e', 'e', '-']",22.0
2923,"['-', 'e', 'e', '-', 'm', 'o', 'n', 'o', 'm', 'n', 'e', '-', '-']",0.0
2924,"['o', 'n', '-', 'o', '-', 'n', '-', 'm', 'e', '-', 'e', 'e', 'm']",0.0
2925,"['e', '-', 'n', 'm', 'e', '-', 'm', '-', 'n', 'e', 'o', '-', 'o']",14.0
2926,"['e', '-', '-', 'o', 'o', 'n', 'm', 'm', '-', 'e', '-', 'e', 'n']",12.0
2927,"['-', 'e', 'n', 'm', 'm', 'e', 'n', '-', 'o', '-', '-', 'o', 'e']",24.0
2928,"['-', 'o', 'm', 'o', 'e', 'e', '-', 'n', 'e', '-', 'n', 'm', '-']",0.0
2929,"['o', 'm', 'n', '-', '-', 'e', '-', 'o', '-', 'e', 'e', 'm', 'n']",0.0
2930,"['e', 'n', '-', 'e', '-', 'm', '-', 'o', 'o', 'e', 'm', 'n', '-']",0.0
2931,"['n', '-', 'e', '-', 'o', 'e', 'n', 'e', 'o', 'm', 'm', '-', '-']",2.0
2932,"['-', '-', 'e', '-', 'o', 'n', 'm', 'e', 'm', '-', 'o', 'e', 'n']",0.0
2933,"['m', '-', 'o', '-', 'e', 'n', 'e', '-', 'o', '-', 'e', 'n', 'm']",16.0
2934,"['-', '-', 'o', 'e', 'n', '-', 'e', '-', 'm', 'o', 'e', 'n', 'm']",10.0
2935,"['e', '-', 'n', 'e', 'n', 'm', '-', 'e', 'o', 'o', 'm', '-', '-']",45.0
2936,"['n', '-', 'm', 'e', '-', 'o', 'n', 'e', 'm', '-', 'e', '-', 'o']",15.0
2937,"['o', '-', 'n', 'e', 'm', 'm', '-', 'e', '-', 'e', 'o', 'n', '-']",21.0
2938,"['-', '-', 'n', 'm', 'm', 'o', 'n', 'e', 'e', '-', 'e', 'o', '-']",10.0
2939,"['m', '-', 'o', '-', 'e', 'e', 'e', '-', 'o', 'n', 'm', '-', 'n']",14.0
2940,"['e', '-', 'm', '-', 'o', 'o', 'n', 'n', 'e', 'm', '-', 'e', '-']",0.0
