,palavra,solucao
1571,"['-', 'o', 'm', 'n', '-', 'e', 'n', 'o', 'm', 'e', '-', 'e', '-']",20.0
1572,"['e', 'e', '-', 'o', '-', '-', 'n', 'e', 'm', 'o', 'n', 'm', '-']",12.0
1573,"['-', '-', 'o', 'e', 'm', 'n', '-', 'e', 'e', 'o', 'm', '-', 'n']",11.0
1574,"['-', 'n', 'm', 'o', 'o', 'e', 'e', '-', '-', 'e', 'm', '-', 'n']",6.0
1575,"['-', 'e', 'n', '-', 'e', 'o', '-', 'n', 'm', 'o', 'e', 'm', '-']",0.0
1576,"['o', 'e', '-', 'e', 'n', '-', '-', 'n', 'e', '-', 'm', 'm', 'o']",14.0
1577,"['-', 'm', 'n', 'e', 'o', 'n', 'o', 'e', 'm', '-', '-', '-', 'e']",23.0
1578,"['e', 'm', 'e', 'm', '-', 'n', 'o', 'e', 'o', '-', '-', '-', 'n']",15.0
1579,"['m', '-', 'o', 'n', 'n', 'm', 'e', 'e', '-', 'o', 'e', '-', '-']",8.0
1580,"['-', 'n', 'o', 'e', 'm', '-', 'e', 'o', '-', 'n', 'e', 'm', '-']",2.0
1581,"['-', 'n', 'm', 'e', '-', '-', 'e', 'o', 'n', 'o', 'm', 'e', '-']",16.0
1582,"['m', 'e', 'e', 'o', 'o', 'm', 'e', 'n', '-', '-', '-', '-', 'n']",0.0
1583,"['n', '-', 'e', '-', 'o', 'm', '-', 'n', '-', 'm', 'e', 'e', 'o']",16.0
1584,"['-', 'e', 'e', 'n', 'o', 'e', 'o', 'n', '-', '-', 'm', 'm', '-']",4.0
1585,"['-', 'm', 'e', 'n', '-', 'o', '-', 'o', '-', 'e', 'm', 'e', 'n']",0.0
1586,"['m', 'm', '-', 'n', 'o', 'e', '-', 'e', '-', 'e', '-', 'o', 'n']",30.0
1587,"['n', '-', 'o', 'm', 'e', '-', 'm', '-', 'n', 'e', '-', 'e', 'o']",0.0
1588,"['-', 'e', 'e', 'e', '-', '-', 'o', 'n', 'm', 'n', '-', 'm', 'o']",2.0
1589,"['n', 'm', '-', 'o', 'o', 'n', '-', 'e', 'e', '-', 'e', '-', 'm']",26.0
1590,"['o', 'e', '-', '-', 'e', 'n', 'e', 'm', 'o', '-', '-', 'm', 'n']",5.0
1591,"['-', 'e', 'o', 'n', 'm', 'e', '-', 'e', '-', 'm', '-', 'o', 'n']",0.0
1592,"['o', 'm', '-', '-', 'e', '-', 'n', 'o', 'm', '-', 'e', 'e', 'n']",13.0
1593,"['e', 'e', 'm', '-', 'n', 'e', 'm', '-', 'o', 'n', 'o', '-', '-']",0.0
1594,"['-', 'e', 'n', 'e', 'm', 'o', '-', '-', 'm', 'o', '-', 'e', 'n']",5.0
1595,"['e', '-', 'n', 'm', '-', 'o', '-', 'e', 'm', 'e', '-', 'n', 'o']",30.0
1596,"['-', 'o', 'e', '-', 'm', 'm', '-', '-', 'e', 'n', 'n', 'e', 'o']",24.0
1597,"['n', '-', '-', 'm', 'e', 'o', 'm', 'e', '-', 'e', '-', 'o', 'n']",15.0
1598,"['n', '-', 'n', 'e', 'm', 'o', '-', 'e', 'e', 'o', '-', '-', 'm']",5.0
1599,"['o', 'm', '-', '-', 'e', 'n', 'm', '-', 'n', 'e', 'o', '-', 'e']",0.0
1600,"['-', 'e', 'm', 'e', 'o', 'o', 'm', '-', '-', 'n', 'n', 'e', '-']",6.0
1601,"['n', '-', '-', '-', 'm', 'e', 'o', 'n', '-', 'm', 'o', 'e', 'e']",14.0
1602,"['m', '-', 'm', 'o', 'e', '-', 'e', 'n', '-', 'o', 'n', '-', 'e']",0.0
1603,"['n', 'o', '-', '-', 'e', 'e', '-', '-', 'm', 'o', 'e', 'm', 'n']",0.0
1604,"['e', 'o', '-', 'e', 'm', 'n', 'm', 'e', '-', '-', '-', 'n', 'o']",9.0
1605,"['m', '-', 'n', '-', 'm', 'n', '-', 'e', 'o', 'e', 'o', 'e', '-']",7.0
1606,"['m', 'n', '-', 'e', '-', '-', 'o', 'e', '-', 'm', 'e', 'o', 'n']",36.0
1607,"['m', 'n', 'o', '-', 'o', '-', '-', 'e', 'e', 'n', 'e', 'm', '-']",8.0
1608,"['-', '-', 'e', 'o', 'e', 'm', 'o', 'm', 'n', '-', 'n', 'e', '-']",20.0
1609,"['-', 'e', '-', 'n', 'e', 'm', 'm', '-', '-', 'n', 'e', 'o', 'o']",18.0
1610,"['e', '-', 'n', 'n', 'o', '-', 'o', 'e', '-', 'm', 'e', 'm', '-']",10.0
1611,"['o', '-', 'o', 'e', '-', 'e', 'm', '-', 'n', 'e', '-', 'n', 'm']",13.0
1612,"['e', '-', 'n', 'e', 'm', 'm', '-', '-', 'o', 'o', 'e', 'n', '-']",48.0
1613,"['o', 'm', '-', '-', '-', '-', 'n', 'o', 'e', 'e', 'e', 'n', 'm']",30.0
1614,"['e', 'o', 'n', 'n', '-', 'o', '-', '-', '-', 'e', 'm', 'm', 'e']",7.0
1615,"['o', 'n', 'n', '-', '-', 'e', '-', '-', 'o', 'e', 'm', 'm', 'e']",0.0
1616,"['o', '-', '-', 'n', 'o', 'e', '-', 'm', 'e', 'e', '-', 'm', 'n']",0.0
1617,"['o', 'n', 'e', '-', 'o', 'n', 'e', 'e', 'm', '-', 'm', '-', '-']",10.0
1618,"['e', 'n', 'n', 'o', '-', 'o', '-', 'm', '-', 'm', 'e', '-', 'e']",7.0
1619,"['-', 'e', 'o', '-', 'n', 'e', 'o', '-', 'e', 'm', 'm', '-', 'n']",16.0
1620,"['e', 'o', 'e', 'm', '-', 'n', 'o', '-', 'n', 'e', 'm', '-', '-']",0.0
1621,"['n', 'o', 'm', 'e', 'e', 'm', 'o', '-', 'e', '-', '-', '-', 'n']",0.0
1622,"['-', '-', 'e', 'e', '-', 'm', 'm', '-', 'n', 'n', 'o', 'o', 'e']",12.0
1623,"['e', 'e', 'n', 'o', '-', 'm', '-', 'e', 'o', 'n', 'm', '-', '-']",0.0
1624,"['e', 'e', 'o', '-', 'n', 'm', 'n', '-', '-', 'o', 'm', '-', 'e']",0.0
1625,"['n', '-', '-', 'o', 'm', 'o', 'n', 'm', '-', 'e', 'e', 'e', '-']",8.0
1626,"['m', 'o', '-', 'n', 'e', 'e', 'e', '-', 'm', 'n', '-', '-', 'o']",0.0
1627,"['-', 'e', '-', '-', 'e', 'o', 'n', 'o', 'm', 'e', '-', 'n', 'm']",0.0
1628,"['m', '-', '-', 'e', 'm', 'n', 'o', '-', 'e', '-', 'e', 'o', 'n']",12.0
1629,"['o', 'm', 'e', '-', 'n', 'm', 'o', 'e', '-', 'n', '-', '-', 'e']",24.0
1630,"['m', 'm', 'n', 'o', 'n', '-', '-', 'o', '-', 'e', '-', 'e', 'e']",10.0
1631,"['n', 'o', 'e', '-', 'o', '-', '-', 'n', 'e', '-', 'm', 'm', 'e']",9.0
1632,"['n', 'm', 'o', '-', 'e', 'n', 'm', '-', 'e', '-', 'e', 'o', '-']",0.0
1633,"['n', '-', 'o', 'e', 'm', 'e', 'e', '-', 'n', '-', 'o', 'm', '-']",3.0
1634,"['-', 'o', 'n', 'm', 'o', '-', 'e', '-', 'n', 'm', 'e', 'e', '-']",0.0
1635,"['m', '-', '-', 'o', 'n', '-', 'e', 'e', 'o', 'm', 'e', 'n', '-']",12.0
1636,"['e', '-', 'm', 'o', '-', '-', '-', 'e', 'n', 'e', 'n', 'm', 'o']",0.0
1637,"['n', '-', '-', '-', 'e', 'o', 'm', 'm', 'n', 'e', 'o', '-', 'e']",0.0
1638,"['n', '-', 'n', 'e', '-', 'm', 'e', 'm', 'o', '-', 'e', 'o', '-']",7.0
1639,"['o', '-', '-', '-', 'm', 'e', 'n', 'e', 'e', 'n', '-', 'o', 'm']",5.0
1640,"['o', '-', 'e', '-', 'm', '-', 'n', 'n', 'e', 'e', 'o', '-', 'm']",8.0
1641,"['-', 'e', '-', 'n', 'o', 'e', 'e', 'n', 'o', 'm', '-', '-', 'm']",5.0
1642,"['e', 'n', 'e', 'n', 'o', '-', '-', '-', 'e', '-', 'm', 'o', 'm']",0.0
1643,"['m', 'e', '-', 'e', 'm', '-', 'o', 'e', '-', 'n', 'n', 'o', '-']",18.0
1644,"['-', 'm', '-', 'n', 'm', 'o', 'o', 'e', 'e', '-', '-', 'e', 'n']",0.0
1645,"['-', 'm', 'e', '-', 'n', '-', 'o', 'e', '-', 'o', 'e', 'n', 'm']",7.0
1646,"['-', 'n', '-', 'm', 'e', 'e', 'm', 'e', 'o', 'o', '-', '-', 'n']",14.0
1647,"['m', 'e', '-', 'e', '-', 'n', 'm', 'e', 'n', '-', 'o', '-', 'o']",14.0
1648,"['e', 'e', '-', 'o', 'm', 'e', '-', 'm', '-', 'n', 'n', 'o', '-']",10.0
1649,"['-', 'e', '-', 'n', 'e', 'o', 'n', 'm', 'm', '-', 'o', '-', 'e']",0.0
1650,"['e', 'e', '-', 'n', '-', '-', '-', 'o', 'o', 'n', 'e', 'm', 'm']",16.0
1651,"['-', '-', 'm', '-', '-', 'n', 'o', 'n', 'e', 'o', 'e', 'e', 'm']",6.0
1652,"['n', 'e', 'e', '-', '-', 'e', 'o', '-', 'o', 'm', 'n', 'm', '-']",16.0
1653,"['m', 'n', 'o', 'e', '-', 'm', '-', 'e', '-', 'n', '-', 'o', 'e']",0.0
1654,"['-', 'e', 'e', '-', 'n', 'o', '-', 'o', 'm', 'e', '-', 'm', 'n']",9.0
1655,"['-', 'e', 'o', 'm', '-', '-', 'e', 'e', 'm', 'o', '-', 'n', 'n']",0.0
1656,"['-', 'o', 'o', '-', 'm', '-', 'e', 'e', 'm', '-', 'e', 'n', 'n']",1.0
1657,"['n', 'n', 'm', 'm', 'e', '-', '-', 'e', '-', 'o', 'e', '-', 'o']",2.0
1658,"['-', 'o', 'm', '-', 'o', 'm', 'n', 'e', 'e', '-', 'e', '-', 'n']",14.0
1659,"['-', 'e', '-', 'e', 'm', 'n', '-', 'o', 'n', 'o', 'e', 'm', '-']",0.0
1660,"['o', 'e', '-', 'n', '-', 'm', 'e', 'm', '-', 'o', 'n', 'e', '-']",3.0
1661,"['n', '-', 'o', 'e', '-', 'm', 'e', 'o', '-', 'm', 'e', 'n', '-']",2.0
1662,"['-', 'o', 'm', '-', 'o', 'e', '-', 'n', 'm', '-', 'n', 'e', 'e']",17.0
1663,"['n', '-', 'e', 'm', 'o', 'o', 'n', '-', 'e', '-', '-', 'e', 'm']",0.0
1664,"['m', 'o', '-', 'e', '-', 'e', 'm', 'o', 'n', 'n', 'e', '-', '-']",21.0
1665,"['n', '-', 'o', 'm', 'e', 'o', 'm', '-', '-', 'e', 'e', '-', 'n']",12.0
1666,"['m', 'o', '-', 'o', '-', 'e', 'n', 'n', 'e', 'e', 'm', '-', '-']",21.0
1667,"['m', '-', 'n', '-', 'e', 'm', 'o', '-', 'e', '-', 'e', 'n', 'o']",0.0
1668,"['e', 'n', '-', '-', '-', 'e', 'o', 'm', 'n', 'm', 'o', '-', 'e']",2.0
1669,"['m', 'o', 'm', '-', '-', 'n', '-', 'n', 'e', 'e', 'o', 'e', '-']",0.0
1670,"['o', 'e', 'o', 'm', '-', 'm', 'e', '-', '-', '-', 'e', 'n', 'n']",10.0
1671,"['e', 'n', 'n', '-', 'm', '-', 'e', '-', 'e', 'm', 'o', '-', 'o']",0.0
1672,"['-', 'n', '-', 'o', '-', 'm', 'o', 'n', 'e', '-', 'm', 'e', 'e']",24.0
1673,"['m', 'm', 'n', 'o', '-', 'e', '-', 'n', 'o', '-', 'e', 'e', '-']",0.0
1674,"['e', 'm', 'e', 'n', '-', '-', 'e', 'o', 'n', '-', '-', 'o', 'm']",13.0
1675,"['o', 'e', 'm', 'n', 'e', 'm', 'n', '-', '-', '-', 'o', '-', 'e']",12.0
1676,"['-', '-', 'e', '-', 'e', 'e', 'o', 'm', '-', 'n', 'm', 'n', 'o']",7.0
1677,"['m', 'e', '-', 'n', '-', 'm', 'e', 'o', 'n', '-', 'o', 'e', '-']",18.0
1678,"['e', 'o', 'n', '-', 'e', 'm', 'e', 'o', '-', 'm', 'n', '-', '-']",14.0
1679,"['-', '-', 'm', 'n', 'e', 'm', 'n', 'e', 'o', '-', 'e', '-', 'o']",4.0
1680,"['e', 'm', 'e', '-', 'n', 'e', '-', 'o', '-', '-', 'm', 'n', 'o']",0.0
1681,"['n', 'e', '-', '-', '-', 'm', '-', 'o', 'm', 'n', 'o', 'e', 'e']",0.0
1682,"['e', 'o', '-', 'e', 'm', 'n', 'o', 'n', 'e', '-', '-', '-', 'm']",4.0
1683,"['-', '-', '-', 'e', '-', 'o', 'e', 'o', 'm', 'n', 'n', 'm', 'e']",24.0
1684,"['e', '-', 'e', 'n', 'm', '-', 'm', 'o', 'e', 'n', 'o', '-', '-']",0.0
1685,"['n', 'e', '-', '-', 'o', 'e', 'm', 'o', 'm', '-', 'e', 'n', '-']",31.0
1686,"['m', '-', 'm', 'e', 'n', 'e', '-', '-', '-', 'o', 'e', 'o', 'n']",12.0
1687,"['-', 'n', '-', 'o', '-', 'n', 'e', 'o', 'e', '-', 'm', 'e', 'm']",8.0
1688,"['m', '-', '-', '-', 'o', 'n', 'o', 'e', 'n', 'e', 'm', '-', 'e']",31.0
1689,"['e', 'e', 'n', 'e', 'm', '-', '-', 'm', 'n', 'o', '-', '-', 'o']",34.0
1690,"['-', '-', '-', 'e', 'n', 'm', 'o', 'e', 'm', 'n', '-', 'e', 'o']",3.0
1691,"['-', 'o', 'o', 'n', '-', 'e', 'n', 'm', 'e', 'e', 'm', '-', '-']",16.0
1692,"['-', 'o', '-', 'n', '-', 'n', 'e', '-', 'm', 'e', 'o', 'e', 'm']",0.0
1693,"['e', 'e', '-', 'o', 'm', 'e', '-', 'n', '-', 'm', 'n', '-', 'o']",0.0
1694,"['-', 'm', '-', 'o', 'm', 'e', 'e', 'o', 'n', '-', '-', 'e', 'n']",0.0
1695,"['-', 'o', '-', 'm', 'e', 'm', 'e', 'e', '-', 'n', '-', 'o', 'n']",11.0
1696,"['n', 'o', '-', '-', 'm', 'n', 'e', 'e', 'o', '-', '-', 'e', 'm']",16.0
1697,"['o', '-', '-', 'e', 'n', '-', 'm', 'e', 'm', 'o', 'n', 'e', '-']",0.0
1698,"['m', '-', 'e', '-', 'n', 'm', 'e', 'o', 'n', 'e', '-', 'o', '-']",0.0
1699,"['-', 'n', 'e', '-', 'm', 'm', '-', 'o', 'n', 'e', 'o', 'e', '-']",9.0
1700,"['m', 'o', '-', '-', 'n', '-', 'm', 'o', 'n', 'e', 'e', 'e', '-']",2.0
1701,"['-', 'o', 'n', '-', '-', 'e', 'm', '-', 'm', 'o', 'n', 'e', 'e']",0.0
1702,"['-', 'n', '-', 'm', 'e', 'o', 'n', '-', 'o', 'e', 'm', '-', 'e']",0.0
1703,"['-', 'e', 'e', 'm', '-', 'o', 'n', 'o', 'e', '-', '-', 'm', 'n']",14.0
1704,"['-', 'o', '-', 'n', 'e', '-', '-', 'm', 'm', 'e', 'e', 'n', 'o']",10.0
1705,"['e', 'o', 'm', 'n', '-', '-', 'n', '-', 'o', 'm', 'e', '-', 'e']",19.0
1706,"['n', 'o', '-', 'e', '-', 'n', 'e', '-', 'm', 'm', '-', 'e', 'o']",40.0
1707,"['-', 'e', 'n', 'm', '-', '-', 'e', 'e', 'o', 'o', '-', 'n', 'm']",0.0
1708,"['e', 'm', 'e', 'o', 'e', '-', 'm', 'o', '-', '-', 'n', '-', 'n']",18.0
1709,"['e', 'm', 'o', '-', 'n', 'n', '-', 'e', 'o', '-', '-', 'e', 'm']",14.0
1710,"['-', 'e', 'e', '-', 'o', '-', 'n', 'm', 'e', '-', 'n', 'm', 'o']",12.0
1711,"['e', '-', 'e', '-', 'm', 'n', 'o', 'n', 'e', 'o', 'm', '-', '-']",2.0
1712,"['o', 'm', '-', 'n', 'n', 'm', '-', 'e', '-', '-', 'e', 'o', 'e']",0.0
1713,"['-', 'e', '-', 'm', 'm', 'e', 'n', '-', 'n', '-', 'o', 'o', 'e']",9.0
1714,"['-', 'n', 'n', 'e', '-', 'o', 'o', 'e', 'm', 'e', '-', '-', 'm']",0.0
1715,"['-', 'n', 'o', '-', 'm', 'e', 'e', '-', '-', 'm', 'o', 'n', 'e']",0.0
1716,"['e', '-', 'o', 'e', '-', 'e', '-', 'n', 'o', 'n', '-', 'm', 'm']",11.0
1717,"['e', 'o', 'm', 'e', 'o', '-', 'e', '-', '-', 'n', 'm', 'n', '-']",0.0
1718,"['o', 'm', 'n', 'e', '-', 'e', 'n', '-', 'm', '-', 'e', 'o', '-']",0.0
1719,"['-', 'e', 'n', 'n', '-', 'm', 'e', '-', 'o', 'm', '-', 'e', 'o']",30.0
1720,"['o', '-', '-', '-', 'n', '-', 'm', 'e', 'e', 'n', 'e', 'm', 'o']",48.0
1721,"['e', 'e', 'o', 'n', 'e', '-', 'n', '-', '-', 'o', '-', 'm', 'm']",2.0
1722,"['n', 'e', 'e', 'm', '-', 'o', 'n', '-', 'e', '-', '-', 'o', 'm']",24.0
1723,"['n', 'e', '-', '-', 'e', 'n', '-', '-', 'e', 'm', 'o', 'o', 'm']",0.0
1724,"['m', 'e', 'n', '-', '-', 'm', 'e', 'o', 'o', '-', 'e', 'n', '-']",0.0
1725,"['n', '-', '-', '-', 'e', 'e', 'm', 'o', 'n', '-', 'o', 'e', 'm']",2.0
1726,"['e', '-', 'm', '-', 'e', 'n', 'o', '-', 'n', '-', 'o', 'm', 'e']",24.0
1727,"['m', '-', 'n', 'e', 'o', '-', 'n', 'm', 'e', '-', 'o', 'e', '-']",4.0
1728,"['-', 'e', '-', 'm', 'm', 'o', 'e', '-', 'e', 'n', 'n', 'o', '-']",37.0
1729,"['e', 'n', '-', 'm', 'o', 'e', '-', 'o', 'm', 'n', '-', '-', 'e']",8.0
1730,"['-', 'o', 'm', 'o', '-', 'e', '-', 'n', '-', 'e', 'm', 'e', 'n']",36.0
1731,"['-', 'e', 'e', '-', 'm', 'o', 'n', '-', 'o', 'e', 'm', 'n', '-']",0.0
1732,"['n', '-', '-', 'e', 'n', 'm', '-', 'o', 'o', '-', 'e', 'e', 'm']",4.0
1733,"['-', 'n', '-', 'e', 'm', 'n', 'o', '-', 'm', '-', 'e', 'e', 'o']",3.0
1734,"['o', 'e', 'n', '-', 'e', 'n', 'e', 'm', 'o', 'm', '-', '-', '-']",0.0
1735,"['m', 'e', 'n', 'o', '-', '-', 'e', '-', 'e', 'o', 'm', 'n', '-']",0.0
1736,"['o', 'e', 'n', 'e', '-', 'n', '-', '-', 'e', 'm', 'm', 'o', '-']",22.0
1737,"['o', 'e', 'm', 'm', 'o', 'n', '-', '-', 'e', '-', '-', 'e', 'n']",12.0
1738,"['-', 'm', 'n', 'o', 'o', 'e', 'e', '-', 'm', 'n', '-', 'e', '-']",13.0
1739,"['o', 'm', 'e', 'e', '-', '-', 'm', 'n', 'e', 'o', '-', 'n', '-']",13.0
1740,"['m', 'm', 'n', 'e', 'n', '-', '-', '-', 'e', 'o', 'o', 'e', '-']",0.0
1741,"['-', 'm', 'o', 'n', 'e', 'm', 'o', 'e', 'e', 'n', '-', '-', '-']",0.0
1742,"['n', '-', '-', 'e', 'o', 'm', '-', 'e', 'e', 'o', 'n', '-', 'm']",0.0
1743,"['m', 'n', 'o', 'e', 'n', '-', 'e', '-', '-', 'o', '-', 'm', 'e']",12.0
1744,"['n', 'm', 'e', 'e', '-', 'o', '-', '-', 'n', 'm', 'o', '-', 'e']",0.0
1745,"['o', 'e', '-', 'm', '-', 'e', 'n', '-', 'n', 'e', 'o', 'm', '-']",8.0
1746,"['-', '-', 'e', 'm', 'm', 'o', 'e', 'e', 'n', 'n', '-', 'o', '-']",13.0
1747,"['o', 'n', '-', 'n', 'm', 'o', 'e', 'e', '-', '-', 'e', 'm', '-']",5.0
1748,"['e', '-', 'm', '-', '-', 'n', 'e', '-', 'o', 'n', 'm', 'o', 'e']",8.0
1749,"['-', 'm', 'm', 'e', 'n', 'o', 'e', 'n', 'e', '-', '-', '-', 'o']",25.0
1750,"['m', 'o', 'o', 'n', '-', '-', 'n', '-', 'e', '-', 'm', 'e', 'e']",11.0
1751,"['e', 'o', 'n', 'o', 'm', '-', 'e', 'm', '-', '-', 'n', '-', 'e']",9.0
1752,"['e', 'm', '-', 'n', 'o', '-', 'o', 'm', 'e', '-', '-', 'n', 'e']",0.0
1753,"['-', 'e', 'm', '-', 'o', '-', 'o', 'n', 'e', '-', 'n', 'm', 'e']",18.0
1754,"['e', 'o', 'e', '-', 'e', '-', '-', 'n', 'm', '-', 'n', 'm', 'o']",7.0
1755,"['-', 'm', 'o', 'n', 'e', 'm', 'e', 'e', 'n', 'o', '-', '-', '-']",12.0
1756,"['-', 'o', 'e', '-', 'n', 'n', '-', 'e', '-', 'o', 'm', 'm', 'e']",16.0
1757,"['o', '-', 'e', 'm', 'e', '-', 'n', 'e', 'o', 'n', '-', 'm', '-']",0.0
1758,"['-', 'o', '-', 'e', '-', 'e', 'm', 'e', '-', 'm', 'o', 'n', 'n']",0.0
1759,"['o', 'e', 'e', 'o', '-', 'n', 'm', '-', '-', 'm', 'e', '-', 'n']",12.0
1760,"['e', 'o', 'e', '-', '-', 'm', 'n', '-', '-', 'o', 'e', 'n', 'm']",12.0
1761,"['m', '-', 'm', 'o', '-', 'n', 'n', 'e', 'o', '-', 'e', '-', 'e']",0.0
1762,"['-', 'm', 'o', 'e', 'm', '-', 'n', 'e', 'o', 'n', 'e', '-', '-']",9.0
1763,"['m', 'e', '-', 'n', 'm', 'e', '-', '-', '-', 'n', 'e', 'o', 'o']",16.0
1764,"['-', 'n', 'e', 'e', 'e', '-', 'm', '-', 'o', 'o', 'n', '-', 'm']",30.0
1765,"['n', '-', 'o', 'e', '-', 'm', 'o', 'e', 'm', '-', '-', 'n', 'e']",20.0
1766,"['-', 'e', 'm', 'e', 'm', 'n', 'o', 'e', 'n', 'o', '-', '-', '-']",12.0
1767,"['-', 'm', 'e', 'o', 'e', 'n', '-', '-', 'm', 'o', 'e', '-', 'n']",1.0
1768,"['o', 'o', '-', '-', 'n', '-', 'e', '-', 'm', 'n', 'e', 'e', 'm']",0.0
1769,"['n', 'e', 'm', '-', 'm', '-', 'e', 'e', 'o', 'o', '-', 'n', '-']",22.0
1770,"['m', 'n', 'm', 'e', '-', '-', '-', '-', 'e', 'o', 'e', 'n', 'o']",13.0
1771,"['e', '-', 'o', 'm', '-', 'n', '-', 'e', 'e', 'm', 'o', 'n', '-']",0.0
1772,"['n', 'e', '-', '-', 'e', 'm', 'o', '-', 'e', 'o', 'n', '-', 'm']",0.0
1773,"['-', '-', 'e', '-', 'o', 'e', 'm', 'n', 'e', 'n', '-', 'o', 'm']",9.0
1774,"['m', 'n', 'e', '-', 'o', 'o', '-', 'e', 'e', 'm', '-', 'n', '-']",0.0
1775,"['o', '-', 'e', 'm', 'e', 'n', '-', 'm', 'n', 'e', 'o', '-', '-']",0.0
1776,"['m', 'e', '-', 'n', 'e', 'o', '-', 'n', 'm', 'e', 'o', '-', '-']",0.0
1777,"['m', '-', 'm', '-', 'o', '-', '-', 'e', 'n', 'e', 'n', 'e', 'o']",0.0
1778,"['-', 'o', 'e', '-', '-', 'e', 'm', 'e', 'm', 'o', '-', 'n', 'n']",2.0
1779,"['o', 'n', '-', '-', 'm', 'o', 'e', 'e', 'm', '-', 'e', '-', 'n']",5.0
1780,"['n', 'e', '-', '-', 'o', 'e', 'o', 'm', '-', 'n', 'e', 'm', '-']",0.0
1781,"['-', 'o', 'm', 'm', '-', 'e', 'n', 'e', 'n', 'e', 'o', '-', '-']",0.0
1782,"['m', 'o', 'o', '-', 'e', '-', '-', 'n', 'e', '-', 'n', 'm', 'e']",3.0
1783,"['-', 'o', 'm', 'e', 'm', 'o', 'e', '-', '-', 'n', 'e', '-', 'n']",8.0
1784,"['o', 'o', '-', 'n', 'e', 'm', 'm', 'n', '-', 'e', '-', '-', 'e']",5.0
1785,"['-', 'n', '-', 'n', 'm', 'o', 'e', '-', 'e', 'm', '-', 'o', 'e']",12.0
1786,"['-', 'm', 'o', '-', '-', 'o', 'e', 'n', 'e', '-', 'e', 'n', 'm']",14.0
1787,"['-', 'm', 'e', 'e', 'o', '-', 'e', 'o', 'm', 'n', 'n', '-', '-']",16.0
1788,"['o', 'm', 'm', '-', 'n', 'n', 'o', 'e', 'e', '-', 'e', '-', '-']",7.0
1789,"['o', '-', 'n', '-', 'm', 'o', 'e', 'n', 'e', '-', '-', 'm', 'e']",12.0
1790,"['-', 'm', 'e', '-', 'o', 'n', 'e', 'o', 'e', '-', '-', 'm', 'n']",8.0
1791,"['-', 'm', 'o', 'e', '-', 'o', 'e', 'e', '-', 'm', 'n', '-', 'n']",8.0
1792,"['-', '-', '-', 'm', 'o', 'e', 'o', 'e', 'm', 'n', '-', 'e', 'n']",12.0
1793,"['n', 'e', 'e', 'm', '-', 'e', '-', '-', 'n', 'o', 'm', 'o', '-']",6.0
1794,"['m', 'm', 'e', '-', '-', 'n', 'o', 'o', 'e', '-', 'e', 'n', '-']",11.0
1795,"['m', 'e', 'o', 'm', 'e', 'n', '-', 'o', '-', 'e', '-', '-', 'n']",15.0
1796,"['-', 'n', '-', 'o', 'e', 'm', 'e', 'n', 'e', '-', 'o', '-', 'm']",7.0
1797,"['-', 'o', 'n', 'm', 'e', 'e', '-', '-', 'n', '-', 'm', 'o', 'e']",11.0
1798,"['o', '-', 'm', 'o', 'e', '-', 'm', 'e', 'n', '-', '-', 'n', 'e']",0.0
1799,"['n', '-', 'm', 'o', 'm', 'e', '-', '-', '-', 'e', 'e', 'n', 'o']",12.0
1800,"['e', 'o', '-', 'o', '-', 'm', 'm', 'n', 'n', '-', '-', 'e', 'e']",11.0
1801,"['n', 'n', 'e', 'm', 'm', 'e', '-', '-', 'o', 'o', 'e', '-', '-']",0.0
1802,"['o', 'o', 'm', '-', '-', 'e', 'n', '-', '-', 'e', 'e', 'n', 'm']",0.0
1803,"['-', 'o', 'n', 'e', 'o', '-', '-', 'n', 'e', '-', 'e', 'm', 'm']",0.0
1804,"['n', 'm', 'o', 'e', '-', 'n', '-', '-', 'e', '-', 'm', 'e', 'o']",0.0
1805,"['m', 'n', '-', '-', 'e', 'e', 'm', 'o', '-', 'o', 'e', 'n', '-']",0.0
1806,"['o', '-', 'e', 'o', 'm', '-', 'n', '-', 'e', '-', 'n', 'e', 'm']",14.0
1807,"['m', 'o', 'e', '-', 'n', 'o', '-', 'e', 'm', 'n', 'e', '-', '-']",0.0
1808,"['-', 'n', 'n', '-', 'm', 'e', 'o', '-', '-', 'e', 'm', 'o', 'e']",0.0
1809,"['-', 'e', 'o', '-', '-', 'e', 'm', 'e', 'n', 'n', '-', 'm', 'o']",0.0
1810,"['n', 'o', '-', 'e', 'm', 'e', '-', 'm', 'o', 'n', '-', '-', 'e']",0.0
1811,"['e', '-', 'o', '-', '-', 'n', 'm', 'e', 'm', 'n', 'o', '-', 'e']",22.0
1812,"['n', '-', 'e', '-', '-', 'n', 'm', 'o', 'e', 'o', '-', 'm', 'e']",0.0
1813,"['e', 'm', 'n', '-', 'e', 'e', '-', 'o', 'o', 'm', '-', 'n', '-']",18.0
1814,"['n', 'e', 'o', '-', '-', 'o', 'e', 'e', 'n', 'm', '-', 'm', '-']",0.0
1815,"['-', '-', 'e', 'n', 'n', '-', 'm', '-', 'e', 'm', 'o', 'e', 'o']",32.0
1816,"['m', 'o', 'm', '-', '-', 'o', 'n', 'n', '-', 'e', 'e', 'e', '-']",2.0
1817,"['n', '-', '-', 'o', 'n', '-', 'e', 'e', 'm', 'e', 'o', 'm', '-']",16.0
1818,"['m', 'e', 'n', 'e', '-', 'o', '-', 'e', 'o', 'n', '-', 'm', '-']",16.0
