,palavra,solucao
4821,"['e', 'm', '-', 'n', 'e', 'm', 'o', 'n', 'e', '-', '-', 'o', '-']",0.0
4822,"['e', 'm', 'n', '-', '-', 'e', 'n', 'o', 'm', '-', 'e', 'o', '-']",0.0
4823,"['m', '-', 'e', 'm', 'n', 'e', 'n', 'e', '-', '-', '-', 'o', 'o']",14.0
4824,"['m', 'm', 'o', '-', 'e', 'e', '-', 'n', 'o', '-', '-', 'n', 'e']",5.0
4825,"['-', 'o', 'n', 'n', 'e', 'o', '-', 'e', '-', 'm', 'm', 'e', '-']",6.0
4826,"['o', '-', '-', 'e', '-', 'o', 'm', 'e', 'e', 'm', 'n', '-', 'n']",9.0
4827,"['e', 'n', '-', 'e', '-', '-', 'n', 'e', '-', 'm', 'o', 'm', 'o']",18.0
4828,"['-', '-', 'm', 'e', 'm', 'o', '-', 'o', 'e', 'e', 'n', '-', 'n']",31.0
4829,"['m', 'n', 'n', 'm', 'o', 'e', '-', 'o', '-', 'e', '-', '-', 'e']",64.0
4830,"['-', 'o', 'n', 'm', 'e', 'e', 'm', 'n', 'o', '-', 'e', '-', '-']",0.0
4831,"['n', 'm', 'o', '-', 'o', 'n', '-', 'e', 'e', 'e', '-', 'm', '-']",23.0
4832,"['-', 'n', 'e', 'n', 'e', '-', 'o', 'e', 'o', 'm', 'm', '-', '-']",12.0
4833,"['n', 'm', 'o', 'e', '-', '-', 'e', 'n', '-', 'o', 'e', 'm', '-']",11.0
4834,"['e', 'e', 'o', 'n', 'm', 'm', '-', 'e', '-', '-', '-', 'o', 'n']",0.0
4835,"['o', '-', 'e', 'e', 'm', 'e', '-', '-', 'm', 'n', 'o', 'n', '-']",4.0
4836,"['o', '-', 'n', '-', 'n', '-', 'e', 'm', 'e', '-', 'm', 'o', 'e']",2.0
4837,"['m', 'e', '-', 'o', '-', 'm', 'n', 'e', 'e', 'n', '-', 'o', '-']",9.0
4838,"['e', 'n', 'm', '-', 'n', '-', '-', 'o', 'e', '-', 'm', 'e', 'o']",0.0
4839,"['n', 'n', 'm', '-', '-', '-', 'o', 'e', 'o', 'm', 'e', '-', 'e']",12.0
4840,"['o', 'm', '-', 'n', '-', 'e', '-', 'm', 'o', 'e', 'n', '-', 'e']",0.0
4841,"['n', '-', 'o', 'e', '-', '-', 'n', 'o', 'm', 'e', '-', 'm', 'e']",0.0
4842,"['m', '-', 'e', 'e', 'n', 'm', 'o', 'o', 'e', 'n', '-', '-', '-']",0.0
4843,"['m', '-', '-', 'n', 'n', '-', 'm', 'o', 'e', 'o', '-', 'e', 'e']",6.0
4844,"['m', 'e', 'e', '-', '-', '-', 'o', 'e', 'n', 'm', 'o', 'n', '-']",4.0
4845,"['n', 'o', 'm', 'e', '-', 'e', 'e', '-', 'm', '-', 'o', '-', 'n']",0.0
4846,"['o', 'n', '-', 'e', '-', '-', 'n', 'm', 'o', 'e', '-', 'm', 'e']",0.0
4847,"['n', 'e', '-', 'e', '-', '-', 'o', 'n', 'o', 'm', 'm', 'e', '-']",7.0
4848,"['e', '-', 'm', 'o', '-', 'e', 'm', 'e', 'n', '-', 'o', 'n', '-']",17.0
4849,"['-', 'n', 'e', 'o', '-', '-', 'm', 'o', 'm', 'e', 'e', '-', 'n']",0.0
4850,"['m', 'o', 'n', 'e', 'n', 'm', 'e', '-', 'o', '-', '-', 'e', '-']",14.0
4851,"['m', 'm', '-', 'e', 'n', '-', 'e', 'e', '-', 'n', 'o', '-', 'o']",12.0
4852,"['n', 'm', '-', 'e', 'e', 'e', '-', '-', 'o', 'o', 'm', '-', 'n']",0.0
4853,"['o', 'e', 'n', '-', 'm', 'm', 'e', '-', 'o', '-', '-', 'n', 'e']",0.0
4854,"['m', '-', 'm', 'e', 'n', '-', 'n', '-', 'e', 'e', 'o', '-', 'o']",12.0
4855,"['-', '-', 'm', 'e', 'o', 'm', 'o', 'n', '-', 'e', '-', 'n', 'e']",16.0
4856,"['n', '-', 'm', 'm', 'n', 'o', 'o', '-', '-', '-', 'e', 'e', 'e']",0.0
4857,"['n', 'm', 'o', 'm', 'e', 'n', '-', 'e', '-', 'o', '-', '-', 'e']",5.0
4858,"['e', 'e', 'e', 'n', 'n', 'o', 'o', 'm', '-', '-', '-', '-', 'm']",0.0
4859,"['-', 'm', 'n', '-', 'o', '-', 'e', 'o', '-', 'm', 'e', 'e', 'n']",0.0
4860,"['e', 'n', 'e', 'n', '-', '-', 'e', 'm', '-', 'm', 'o', 'o', '-']",7.0
4861,"['m', 'm', '-', 'n', 'o', '-', 'e', '-', 'o', 'e', 'e', 'n', '-']",1.0
4862,"['m', 'e', 'o', 'o', '-', '-', 'm', '-', 'n', 'e', 'e', 'n', '-']",13.0
4863,"['-', '-', 'o', '-', 'n', 'm', 'm', 'e', 'o', 'e', 'n', '-', 'e']",26.0
4864,"['-', 'o', 'm', 'n', 'e', 'o', '-', 'm', 'e', '-', 'e', '-', 'n']",0.0
4865,"['n', 'm', 'm', 'e', 'o', 'n', '-', 'e', '-', '-', 'o', 'e', '-']",7.0
4866,"['-', 'n', 'm', 'e', 'n', 'o', 'o', '-', 'm', '-', 'e', '-', 'e']",14.0
4867,"['-', 'n', 'e', 'e', '-', '-', 'm', 'o', 'n', '-', 'e', 'o', 'm']",6.0
4868,"['n', '-', 'e', 'm', 'n', '-', 'm', 'o', '-', 'o', 'e', 'e', '-']",20.0
4869,"['-', 'e', 'n', '-', 'm', '-', '-', 'n', 'e', 'o', 'o', 'e', 'm']",15.0
4870,"['n', 'm', 'o', 'm', '-', 'e', 'e', '-', '-', 'e', 'o', 'n', '-']",9.0
4871,"['-', 'n', '-', '-', 'o', 'e', '-', 'e', 'n', 'm', 'e', 'm', 'o']",0.0
4872,"['e', '-', '-', '-', 'e', 'm', '-', 'm', 'n', 'o', 'n', 'o', 'e']",10.0
4873,"['o', '-', 'm', 'n', 'e', '-', '-', 'm', '-', 'e', 'o', 'n', 'e']",0.0
4874,"['o', '-', 'e', '-', 'o', '-', 'n', 'n', 'm', 'm', '-', 'e', 'e']",14.0
4875,"['-', 'm', 'o', 'e', '-', '-', 'm', 'e', 'n', 'o', 'e', '-', 'n']",0.0
4876,"['-', '-', 'e', 'n', 'm', '-', '-', 'n', 'e', 'o', 'o', 'm', 'e']",0.0
4877,"['-', '-', 'e', '-', 'o', 'o', 'm', 'n', 'm', '-', 'e', 'n', 'e']",8.0
4878,"['-', 'm', '-', 'e', 'n', 'o', 'o', '-', 'm', 'n', 'e', 'e', '-']",0.0
4879,"['e', '-', 'e', 'o', 'n', 'n', '-', 'm', 'm', 'e', '-', '-', 'o']",0.0
4880,"['e', 'm', 'n', 'e', '-', 'e', '-', '-', 'm', 'o', 'n', '-', 'o']",0.0
4881,"['-', 'm', 'e', 'e', '-', 'm', 'e', '-', 'n', 'o', 'n', 'o', '-']",8.0
4882,"['o', '-', '-', '-', 'e', 'm', '-', 'm', 'e', 'n', 'e', 'o', 'n']",4.0
4883,"['o', 'o', '-', '-', '-', 'm', 'm', 'e', 'e', 'n', 'e', 'n', '-']",6.0
4884,"['-', 'm', '-', 'n', 'e', 'o', 'e', 'o', 'e', '-', '-', 'n', 'm']",3.0
4885,"['m', '-', 'n', 'n', '-', 'e', 'e', 'm', 'o', 'e', '-', '-', 'o']",13.0
4886,"['e', '-', 'n', 'n', 'e', 'm', '-', 'm', 'e', 'o', '-', '-', 'o']",0.0
4887,"['e', '-', 'n', 'n', 'm', 'e', 'o', '-', '-', 'o', 'e', 'm', '-']",20.0
4888,"['m', '-', 'n', 'e', 'e', '-', '-', '-', 'o', 'n', 'e', 'o', 'm']",10.0
4889,"['e', 'o', 'o', 'n', 'm', 'm', 'e', '-', '-', '-', '-', 'n', 'e']",3.0
4890,"['-', '-', 'e', 'e', '-', 'o', 'e', 'm', 'o', 'n', '-', 'm', 'n']",18.0
4891,"['e', '-', 'o', 'e', 'n', '-', 'n', '-', 'e', 'o', 'm', '-', 'm']",0.0
4892,"['e', 'm', 'n', 'n', '-', 'e', 'o', '-', '-', '-', 'o', 'e', 'm']",6.0
4893,"['o', 'e', '-', 'm', '-', 'e', '-', '-', 'o', 'm', 'n', 'e', 'n']",0.0
4894,"['o', 'n', '-', 'm', '-', '-', '-', 'o', 'e', 'm', 'n', 'e', 'e']",12.0
4895,"['n', '-', '-', 'm', 'o', 'n', 'o', 'm', '-', 'e', 'e', 'e', '-']",0.0
4896,"['-', '-', 'o', 'e', 'o', 'e', 'n', 'm', '-', 'e', '-', 'm', 'n']",20.0
4897,"['-', 'o', '-', 'o', 'e', 'm', 'n', '-', 'e', 'm', 'e', 'n', '-']",0.0
4898,"['-', 'e', '-', '-', '-', 'o', 'e', 'o', 'm', 'm', 'n', 'e', 'n']",18.0
4899,"['-', 'm', 'e', '-', '-', 'e', 'e', 'o', 'o', 'n', 'n', '-', 'm']",8.0
4900,"['n', 'm', '-', 'n', 'o', 'e', '-', '-', 'e', 'o', '-', 'm', 'e']",0.0
4901,"['e', '-', '-', 'o', '-', 'o', 'n', '-', 'e', 'n', 'm', 'm', 'e']",13.0
4902,"['e', 'm', 'e', 'o', 'o', 'm', 'n', '-', '-', 'n', 'e', '-', '-']",12.0
4903,"['-', '-', 'm', 'n', 'e', '-', 'm', 'o', 'e', 'e', '-', 'o', 'n']",30.0
4904,"['n', 'e', '-', 'm', 'm', '-', 'o', 'e', '-', '-', 'e', 'o', 'n']",0.0
4905,"['-', 'e', 'n', 'n', 'o', '-', '-', '-', 'm', 'm', 'e', 'o', 'e']",26.0
4906,"['e', '-', 'm', 'o', '-', 'e', 'n', 'n', '-', 'o', '-', 'm', 'e']",0.0
4907,"['o', 'n', 'e', 'e', 'n', '-', '-', '-', 'm', 'o', 'm', '-', 'e']",12.0
4908,"['o', 'e', 'n', 'e', 'o', 'n', '-', 'm', 'm', '-', 'e', '-', '-']",8.0
4909,"['-', 'm', 'o', 'o', 'e', 'e', 'n', '-', '-', 'm', '-', 'n', 'e']",18.0
4910,"['e', 'n', 'e', '-', 'm', 'm', 'o', 'e', '-', 'n', '-', 'o', '-']",12.0
4911,"['e', 'o', 'm', 'n', '-', '-', 'e', '-', '-', 'o', 'm', 'n', 'e']",10.0
4912,"['-', '-', 'm', 'o', 'n', 'e', 'o', '-', '-', 'n', 'm', 'e', 'e']",0.0
4913,"['n', 'm', 'n', '-', '-', 'o', 'e', '-', '-', 'e', 'e', 'o', 'm']",8.0
4914,"['m', 'o', '-', 'e', 'n', '-', '-', 'o', '-', 'e', 'm', 'e', 'n']",4.0
4915,"['o', 'm', '-', '-', '-', 'm', 'e', 'e', 'n', 'n', 'o', '-', 'e']",46.0
4916,"['e', '-', '-', 'n', 'n', 'e', 'o', '-', 'm', 'o', '-', 'e', 'm']",13.0
4917,"['-', 'o', 'n', 'm', 'm', '-', '-', 'n', 'e', 'o', '-', 'e', 'e']",15.0
4918,"['n', 'e', '-', 'o', '-', 'm', 'm', 'e', '-', '-', 'o', 'n', 'e']",6.0
4919,"['-', 'm', '-', 'e', '-', '-', 'e', 'm', 'o', 'n', 'o', 'e', 'n']",4.0
4920,"['m', 'o', 'e', '-', '-', 'n', '-', '-', 'e', 'o', 'e', 'm', 'n']",4.0
4921,"['n', '-', '-', 'e', 'o', 'e', 'n', 'm', 'e', '-', '-', 'o', 'm']",0.0
4922,"['m', 'e', 'm', '-', '-', 'e', 'n', 'o', 'e', 'o', '-', 'n', '-']",18.0
4923,"['n', '-', 'o', 'e', '-', '-', 'n', 'e', 'm', '-', 'm', 'o', 'e']",0.0
4924,"['o', '-', '-', 'n', 'm', 'n', 'e', '-', 'e', 'e', 'o', 'm', '-']",15.0
4925,"['o', '-', '-', 'e', 'm', 'n', 'e', 'n', '-', '-', 'o', 'm', 'e']",10.0
4926,"['m', 'o', 'n', 'o', 'e', '-', '-', '-', '-', 'e', 'n', 'e', 'm']",4.0
4927,"['e', '-', 'n', 'm', 'o', 'e', 'o', '-', 'n', 'm', 'e', '-', '-']",18.0
4928,"['-', 'm', '-', 'e', 'n', 'e', '-', '-', 'o', 'n', 'm', 'o', 'e']",0.0
4929,"['-', 'm', 'n', 'o', '-', 'e', 'n', '-', 'm', '-', 'e', 'e', 'o']",0.0
4930,"['m', 'e', '-', 'e', '-', 'n', 'o', '-', '-', 'n', 'o', 'm', 'e']",20.0
4931,"['m', 'o', 'n', 'o', '-', 'm', 'e', '-', '-', 'n', 'e', 'e', '-']",20.0
4932,"['o', 'n', 'o', '-', 'n', 'm', '-', 'm', 'e', 'e', '-', '-', 'e']",24.0
4933,"['-', 'e', 'n', 'n', 'e', '-', 'm', 'e', 'o', 'm', '-', '-', 'o']",16.0
4934,"['-', 'm', 'o', 'e', 'e', 'm', '-', 'n', 'o', 'e', '-', 'n', '-']",14.0
4935,"['n', 'o', 'e', 'o', '-', 'e', '-', 'n', 'm', '-', 'e', 'm', '-']",14.0
4936,"['o', '-', 'e', '-', 'm', 'm', '-', 'e', 'o', 'n', 'e', 'n', '-']",7.0
4937,"['m', 'n', 'e', 'o', 'n', '-', '-', '-', 'o', 'e', 'm', 'e', '-']",15.0
4938,"['e', 'm', 'e', 'm', 'o', 'o', '-', '-', 'e', '-', '-', 'n', 'n']",7.0
4939,"['n', '-', '-', 'e', 'm', 'n', 'o', 'm', 'e', '-', 'o', '-', 'e']",0.0
4940,"['m', 'e', 'e', '-', 'o', 'm', '-', 'n', 'e', '-', 'n', '-', 'o']",15.0
4941,"['-', '-', 'e', 'o', 'n', 'n', 'm', '-', 'm', 'o', 'e', 'e', '-']",0.0
4942,"['n', '-', 'n', 'o', 'o', '-', 'm', 'e', 'e', 'e', '-', 'm', '-']",0.0
4943,"['m', 'n', 'e', '-', '-', 'o', 'o', '-', '-', 'm', 'n', 'e', 'e']",0.0
4944,"['m', 'o', '-', 'm', 'n', '-', 'o', 'e', '-', '-', 'n', 'e', 'e']",0.0
4945,"['o', 'e', '-', '-', '-', 'm', 'e', 'o', 'e', '-', 'n', 'n', 'm']",9.0
4946,"['-', '-', 'o', 'n', '-', 'm', 'm', '-', 'e', 'e', 'e', 'o', 'n']",0.0
4947,"['m', 'n', 'm', '-', '-', 'e', 'n', 'o', '-', 'o', 'e', '-', 'e']",10.0
4948,"['e', 'e', 'm', 'o', '-', 'e', '-', 'm', '-', 'n', 'n', 'o', '-']",7.0
4949,"['n', '-', 'm', 'm', 'o', '-', '-', 'n', 'e', 'o', '-', 'e', 'e']",20.0
4950,"['-', 'o', 'e', 'n', '-', '-', 'm', 'e', 'o', 'm', 'e', 'n', '-']",4.0
4951,"['o', '-', 'e', 'n', 'e', 'e', '-', 'm', 'o', 'm', '-', 'n', '-']",0.0
4952,"['m', '-', 'e', '-', 'm', 'n', 'o', 'o', 'e', '-', 'e', '-', 'n']",7.0
4953,"['-', 'n', 'o', '-', 'e', 'n', 'm', 'e', '-', 'e', 'o', '-', 'm']",14.0
4954,"['n', 'n', 'o', 'e', '-', '-', '-', '-', 'm', 'e', 'o', 'm', 'e']",18.0
4955,"['-', 'n', '-', 'o', 'e', 'e', '-', 'n', 'm', 'o', '-', 'm', 'e']",4.0
4956,"['n', 'e', '-', 'e', 'o', '-', '-', 'o', 'm', '-', 'n', 'm', 'e']",0.0
4957,"['-', 'o', 'e', 'o', 'n', 'e', 'n', '-', 'm', '-', 'e', 'm', '-']",21.0
4958,"['-', 'o', '-', 'm', '-', 'm', 'e', '-', 'e', 'n', 'o', 'e', 'n']",0.0
4959,"['o', '-', '-', 'e', 'e', '-', 'm', 'n', '-', 'n', 'e', 'm', 'o']",6.0
4960,"['m', '-', 'o', '-', '-', 'n', 'o', 'n', 'e', 'e', 'm', '-', 'e']",11.0
4961,"['-', 'n', 'm', '-', 'm', '-', 'e', 'o', 'o', '-', 'n', 'e', 'e']",0.0
4962,"['-', 'o', 'e', '-', '-', 'm', '-', 'o', 'm', 'n', 'e', 'n', 'e']",16.0
4963,"['e', 'm', 'e', '-', 'o', 'o', 'n', '-', '-', 'm', '-', 'e', 'n']",0.0
4964,"['n', 'e', 'e', '-', 'o', '-', 'm', 'o', 'n', 'e', '-', '-', 'm']",0.0
4965,"['-', 'e', 'n', 'o', 'e', '-', 'm', 'o', 'n', '-', 'e', '-', 'm']",24.0
4966,"['e', 'n', 'o', '-', 'n', 'm', 'o', '-', 'm', 'e', 'e', '-', '-']",0.0
4967,"['-', 'e', 'e', 'o', '-', 'n', '-', 'n', 'e', 'o', 'm', '-', 'm']",8.0
4968,"['n', '-', 'e', 'e', 'm', '-', 'e', 'm', 'o', 'o', '-', 'n', '-']",16.0
4969,"['-', 'e', '-', 'e', 'n', 'm', 'e', 'm', 'n', '-', 'o', '-', 'o']",19.0
4970,"['n', 'o', 'm', 'e', '-', 'e', '-', '-', 'o', 'n', '-', 'm', 'e']",0.0
4971,"['e', '-', 'e', 'n', 'm', '-', '-', 'n', 'o', 'm', 'o', 'e', '-']",24.0
4972,"['e', 'n', 'e', 'm', 'o', '-', '-', 'n', '-', 'o', 'e', '-', 'm']",0.0
4973,"['-', 'm', 'n', '-', 'n', '-', 'o', 'm', 'e', '-', 'e', 'e', 'o']",10.0
4974,"['n', '-', '-', 'n', 'e', '-', '-', 'o', 'e', 'm', 'o', 'e', 'm']",4.0
4975,"['e', '-', '-', 'm', 'e', 'm', 'o', '-', 'o', '-', 'n', 'e', 'n']",0.0
4976,"['n', '-', '-', 'e', '-', 'o', 'm', '-', 'e', 'o', 'm', 'e', 'n']",14.0
4977,"['e', 'n', 'o', 'e', 'n', '-', '-', '-', 'm', 'o', 'm', '-', 'e']",15.0
4978,"['m', '-', '-', 'e', 'n', 'o', '-', 'n', 'o', 'm', 'e', 'e', '-']",0.0
4979,"['o', '-', 'e', 'e', '-', 'm', 'n', 'n', '-', 'm', 'e', 'o', '-']",2.0
4980,"['-', '-', 'o', 'e', 'o', 'e', '-', 'm', 'n', 'n', 'e', '-', 'm']",21.0
4981,"['m', 'o', 'e', 'e', 'm', '-', '-', 'n', '-', 'e', 'o', '-', 'n']",0.0
4982,"['-', 'm', 'n', '-', 'e', '-', 'e', 'm', '-', 'o', 'n', 'o', 'e']",2.0
4983,"['m', '-', 'o', 'm', 'o', 'e', '-', 'e', 'e', '-', 'n', 'n', '-']",25.0
4984,"['o', 'n', 'o', 'm', 'n', 'e', '-', '-', '-', 'm', 'e', '-', 'e']",0.0
4985,"['m', '-', 'm', 'e', '-', 'n', 'e', 'e', '-', 'o', 'n', 'o', '-']",6.0
4986,"['m', 'o', 'o', 'n', '-', '-', 'e', 'e', 'e', '-', '-', 'm', 'n']",0.0
4987,"['n', 'e', 'm', '-', 'n', '-', 'o', '-', 'e', 'e', 'm', 'o', '-']",18.0
4988,"['m', 'e', 'o', 'n', 'o', 'm', '-', 'e', '-', '-', 'e', '-', 'n']",0.0
4989,"['-', 'e', 'o', 'n', 'o', '-', '-', '-', 'n', 'e', 'm', 'm', 'e']",16.0
4990,"['m', 'e', 'n', '-', 'e', 'o', '-', 'm', '-', 'o', 'e', '-', 'n']",9.0
4991,"['o', 'n', '-', 'o', '-', 'm', '-', 'n', 'e', '-', 'm', 'e', 'e']",6.0
4992,"['-', 'e', '-', 'o', 'm', 'e', '-', '-', 'n', 'o', 'n', 'e', 'm']",26.0
4993,"['n', 'n', '-', 'e', 'e', '-', 'e', '-', 'm', 'o', 'o', '-', 'm']",3.0
4994,"['m', 'e', 'e', 'n', '-', 'n', '-', 'o', 'o', '-', 'm', '-', 'e']",9.0
4995,"['o', 'o', 'e', 'n', 'e', 'e', 'm', '-', 'm', '-', '-', 'n', '-']",6.0
4996,"['-', 'o', 'e', 'n', 'n', 'e', '-', 'o', 'm', '-', 'm', 'e', '-']",15.0
4997,"['o', 'e', 'n', 'e', 'm', '-', '-', 'm', 'o', 'e', '-', 'n', '-']",0.0
4998,"['-', 'm', 'o', 'o', 'm', 'e', '-', '-', 'n', 'e', '-', 'e', 'n']",12.0
4999,"['e', 'e', 'm', 'n', 'o', 'n', '-', 'e', '-', '-', 'm', '-', 'o']",4.0
5000,"['n', 'e', 'e', 'e', '-', 'm', 'o', '-', '-', 'n', '-', 'm', 'o']",15.0
5001,"['-', 'e', '-', 'o', 'n', '-', '-', 'e', 'm', 'o', 'e', 'n', 'm']",22.0
5002,"['m', 'n', '-', '-', '-', 'm', 'o', 'o', 'e', 'e', 'e', '-', 'n']",10.0
5003,"['-', 'e', 'o', 'e', 'o', 'n', 'n', '-', 'e', 'm', '-', '-', 'm']",17.0
5004,"['e', 'n', 'o', 'm', 'o', 'e', '-', '-', '-', 'e', 'm', '-', 'n']",6.0
5005,"['m', 'o', '-', '-', 'o', 'e', 'n', 'e', '-', 'm', 'e', '-', 'n']",80.0
5006,"['o', '-', 'n', 'o', '-', '-', '-', 'm', 'e', 'n', 'e', 'e', 'm']",0.0
5007,"['e', 'n', 'o', '-', '-', 'e', 'e', 'm', '-', 'm', '-', 'n', 'o']",17.0
5008,"['e', '-', 'o', 'm', 'e', 'e', '-', 'n', 'n', '-', 'o', '-', 'm']",0.0
5009,"['n', 'm', 'e', 'o', 'm', 'o', 'e', 'n', 'e', '-', '-', '-', '-']",7.0
5010,"['n', '-', 'e', '-', 'o', 'm', 'n', 'o', 'm', '-', 'e', 'e', '-']",20.0
5011,"['m', '-', 'e', 'o', '-', '-', 'e', 'n', 'o', 'e', 'm', 'n', '-']",10.0
5012,"['o', 'm', 'n', 'o', '-', '-', '-', '-', 'm', 'e', 'n', 'e', 'e']",6.0
5013,"['e', '-', 'm', 'e', 'm', 'n', '-', 'o', '-', 'n', 'o', 'e', '-']",13.0
5014,"['o', 'e', '-', 'm', 'n', '-', 'n', 'o', '-', '-', 'e', 'm', 'e']",23.0
5015,"['o', 'e', 'n', 'n', '-', 'e', '-', 'e', 'm', 'o', 'm', '-', '-']",12.0
5016,"['o', 'e', 'm', 'e', 'm', '-', '-', '-', 'e', 'n', 'o', '-', 'n']",14.0
5017,"['-', 'e', '-', 'n', 'o', 'e', 'm', '-', 'n', '-', 'm', 'e', 'o']",8.0
5018,"['n', 'm', 'm', '-', '-', 'e', '-', 'o', 'n', 'o', '-', 'e', 'e']",0.0
5019,"['n', '-', 'm', 'e', 'o', '-', 'm', 'n', '-', 'e', 'e', '-', 'o']",6.0
5020,"['o', 'n', '-', '-', 'm', 'm', 'e', 'n', 'e', 'o', '-', '-', 'e']",24.0
5021,"['o', 'n', '-', 'n', '-', 'e', 'e', '-', 'm', 'e', 'm', 'o', '-']",10.0
5022,"['-', 'e', 'e', 'o', 'm', '-', 'n', 'n', 'm', 'o', '-', 'e', '-']",0.0
5023,"['e', 'o', '-', 'n', 'n', 'm', '-', '-', 'm', '-', 'e', 'o', 'e']",16.0
5024,"['e', 'm', 'o', 'o', '-', 'm', 'n', 'n', '-', 'e', 'e', '-', '-']",2.0
5025,"['o', 'n', '-', 'e', 'e', '-', '-', 'm', 'm', 'e', 'n', 'o', '-']",0.0
5026,"['o', 'e', '-', 'm', 'e', '-', 'e', 'o', 'm', 'n', '-', 'n', '-']",1.0
5027,"['-', 'n', 'n', 'e', 'm', 'e', 'o', 'o', 'm', '-', 'e', '-', '-']",3.0
5028,"['-', 'n', '-', 'e', '-', 'e', 'n', 'e', 'm', 'o', 'm', '-', 'o']",8.0
5029,"['-', 'o', 'e', 'n', '-', '-', 'e', 'e', 'm', 'o', 'm', 'n', '-']",8.0
5030,"['m', 'e', 'e', '-', 'e', 'o', 'n', 'm', '-', '-', 'n', '-', 'o']",8.0
5031,"['o', 'm', '-', 'm', '-', 'e', 'n', '-', 'e', 'n', 'o', 'e', '-']",9.0
5032,"['m', '-', '-', 'n', 'n', 'o', '-', 'e', '-', 'm', 'e', 'e', 'o']",0.0
5033,"['m', '-', 'o', 'e', '-', '-', 'e', 'n', 'o', 'e', 'm', '-', 'n']",0.0
5034,"['e', 'o', 'n', 'o', '-', '-', 'm', 'm', 'e', '-', 'n', '-', 'e']",6.0
5035,"['-', 'm', '-', 'o', 'o', 'e', 'e', '-', 'm', 'n', '-', 'e', 'n']",3.0
5036,"['o', 'm', '-', 'e', 'm', 'e', '-', 'o', '-', 'e', 'n', 'n', '-']",12.0
5037,"['e', '-', '-', 'e', 'o', 'n', 'm', 'n', '-', 'o', 'm', 'e', '-']",20.0
5038,"['e', 'm', '-', 'e', 'm', 'o', 'n', '-', '-', 'o', 'n', '-', 'e']",15.0
5039,"['-', 'e', 'e', 'n', 'o', 'n', 'e', 'o', 'm', '-', 'm', '-', '-']",13.0
5040,"['-', 'o', 'e', 'n', 'e', 'm', '-', '-', '-', 'm', 'e', 'n', 'o']",13.0
5041,"['o', 'e', 'n', '-', '-', 'e', 'm', 'o', 'e', 'n', '-', 'm', '-']",15.0
5042,"['m', 'e', '-', '-', '-', 'o', 'o', 'm', 'e', 'e', 'n', 'n', '-']",35.0
5043,"['m', '-', 'o', 'e', 'n', 'n', '-', 'o', 'm', '-', 'e', '-', 'e']",0.0
5044,"['o', '-', 'e', 'n', 'e', 'm', 'm', '-', 'n', '-', 'e', '-', 'o']",8.0
5045,"['n', 'o', 'e', '-', '-', 'm', 'n', 'e', 'm', 'o', '-', '-', 'e']",28.0
5046,"['o', 'm', 'e', '-', 'e', '-', 'n', 'm', '-', 'o', 'n', 'e', '-']",21.0
5047,"['o', 'o', 'e', '-', 'e', 'n', 'e', 'm', '-', 'm', '-', 'n', '-']",13.0
5048,"['-', 'e', 'o', 'e', 'e', '-', '-', 'o', 'm', '-', 'm', 'n', 'n']",3.0
5049,"['-', 'e', '-', 'e', '-', 'm', 'n', 'e', 'o', 'o', '-', 'm', 'n']",16.0
5050,"['e', 'o', 'e', '-', 'm', 'o', '-', 'n', 'e', '-', 'n', '-', 'm']",2.0
5051,"['e', 'm', 'n', 'o', '-', 'n', 'm', '-', 'e', 'e', '-', 'o', '-']",12.0
5052,"['e', 'm', '-', '-', 'o', '-', '-', 'o', 'n', 'm', 'n', 'e', 'e']",4.0
5053,"['m', '-', 'n', '-', '-', 'n', 'm', 'e', 'o', 'e', '-', 'o', 'e']",14.0
5054,"['e', 'n', '-', 'e', 'o', 'm', '-', '-', 'e', '-', 'n', 'm', 'o']",0.0
5055,"['n', 'o', '-', '-', 'e', 'm', 'o', '-', 'e', '-', 'e', 'n', 'm']",6.0
5056,"['o', 'm', '-', 'n', 'm', 'e', '-', 'e', '-', '-', 'o', 'n', 'e']",12.0
5057,"['o', '-', 'm', 'e', 'e', 'm', '-', 'e', 'n', '-', 'n', '-', 'o']",14.0
5058,"['-', 'n', 'n', '-', 'm', '-', 'm', 'e', 'o', '-', 'e', 'e', 'o']",3.0
5059,"['-', 'o', 'n', '-', 'm', '-', 'e', 'o', 'e', 'n', 'm', '-', 'e']",8.0
5060,"['o', '-', '-', '-', 'm', 'o', '-', 'n', 'n', 'm', 'e', 'e', 'e']",16.0
5061,"['-', 'e', 'e', 'o', '-', 'm', 'n', 'o', 'n', 'm', '-', 'e', '-']",0.0
5062,"['-', 'o', 'e', 'o', 'n', '-', 'm', 'n', 'm', 'e', '-', '-', 'e']",9.0
5063,"['o', 'o', 'm', 'm', 'n', 'e', 'n', 'e', '-', '-', 'e', '-', '-']",0.0
5064,"['e', 'o', 'n', 'm', '-', '-', '-', 'e', 'e', '-', 'm', 'o', 'n']",4.0
5065,"['e', '-', 'e', 'm', 'o', 'm', 'n', '-', 'e', 'n', '-', '-', 'o']",0.0
5066,"['e', 'n', '-', '-', 'n', '-', 'm', '-', 'o', 'e', 'o', 'e', 'm']",16.0
5067,"['n', '-', 'o', 'o', '-', 'm', 'n', 'e', 'e', '-', 'e', 'm', '-']",5.0
5068,"['e', 'n', 'm', '-', '-', 'e', 'o', '-', '-', 'm', 'o', 'e', 'n']",6.0
